8442.781818181818 8128.5 8609.695652173914 NA NA NA NA NA NA NA
8633.506097560976 8365.214285714286 8784.181818181818 NA NA NA NA NA NA NA
8820.264150943396 8602.733333333334 8984.115384615385 NA NA NA NA NA NA NA
9004.796052631578 8817.941176470587 9162.967741935483 NA NA NA NA NA NA NA
9187.793103448275 8959.0625 9362.461538461539 NA NA NA NA NA NA NA
9373.05633802817 9182.235294117647 9557.219512195123 NA NA NA NA NA NA NA
9559.659420289856 9376.277777777777 9739.727272727272 NA NA NA NA NA NA NA
9748.264705882353 9618.380952380952 9937.976744186046 NA NA NA NA NA NA NA
9948.633802816901 9685.0 10120.309523809523 NA NA NA NA NA NA NA
10137.58273381295 9826.0 10300.891304347826 NA NA NA NA NA NA NA
10340.993150684932 10090.235294117647 10480.108108108108 NA NA NA NA NA NA NA
10541.307692307691 10295.444444444445 10652.192307692309 NA NA NA NA NA NA NA
10720.068965517241 10521.684210526315 10841.57142857143 NA NA NA NA NA NA NA
10926.535483870968 10727.952380952382 10970.916666666666 NA NA NA NA NA NA NA
11108.173333333334 10913.42857142857 11180.714285714286 NA NA NA NA NA NA NA
11300.006535947712 11131.136363636364 11404.64 NA NA NA NA NA NA NA
11486.115646258504 11344.666666666666 11579.551724137931 NA NA NA NA NA NA NA
11667.439716312057 11534.16 11785.617647058823 NA NA NA NA NA NA NA
11866.438356164384 11739.461538461539 11963.074074074075 NA NA NA NA NA NA NA
NA 12094.525773195875 12245.757281553399 NA NA NA NA NA NA NA
NA 12284.9375 12437.923076923076 NA NA NA NA NA NA NA
NA 12478.075268817205 12628.897196261682 NA NA NA NA NA NA NA
NA 12672.431578947368 12821.790476190476 NA NA NA NA NA NA NA
NA 12871.79381443299 13024.533980582524 NA NA NA NA NA NA NA
NA 13061.958333333334 13216.913461538461 NA NA NA NA NA NA NA
NA 13258.387755102041 13412.64705882353 NA NA NA NA NA NA NA
NA NA 13587.14 NA NA NA NA NA NA NA
NA NA 13735.75 13809.828125 NA NA NA NA NA NA
NA NA 13855.793103448275 14025.654929577464 NA NA NA NA NA NA
NA NA 14079.671232876712 14220.157480314962 NA NA NA NA NA NA
NA NA 14272.234567901234 14421.35294117647 NA NA NA NA NA NA
NA NA 14463.632911392406 14623.462809917355 NA NA NA NA NA NA
NA NA 14666.555555555555 14810.848739495797 NA NA NA NA NA NA
NA NA 14838.378378378378 15010.785714285714 NA NA NA NA NA NA
NA NA 15046.182926829268 15203.627118644068 NA NA NA NA NA NA
NA NA 15232.817073170732 15399.49152542373 NA NA NA NA NA NA
NA NA 15410.081081081082 15589.690476190477 NA NA NA NA NA NA
NA NA 15615.278481012658 15780.628099173553 NA NA NA NA NA NA
NA NA 15806.975609756097 15977.177966101695 NA NA NA NA NA NA
NA NA 16005.139534883721 16179.719298245614 NA NA NA NA NA NA
NA NA 16196.10465116279 16372.640350877193 NA NA NA NA NA NA
NA NA 16376.911392405063 16566.00826446281 NA NA NA NA NA NA
NA NA 16583.74074074074 16751.2268907563 NA NA NA NA NA NA
NA NA 16753.753246753247 16951.674796747968 NA NA NA NA NA NA
NA NA 16939.36842105263 17150.266129032258 NA NA NA NA NA NA
NA NA 17135.815789473683 17339.66935483871 NA NA NA NA NA NA
NA NA 17325.454545454544 17539.08130081301 NA NA NA NA NA NA
NA NA 17527.963414634145 17732.966101694914 NA NA NA NA NA NA
NA NA 17715.25 17924.825 NA NA NA NA NA NA
NA NA 17863.609375 18112.823529411766 NA NA NA NA NA NA
NA NA NA 18296.455 NA NA NA NA NA NA
NA NA NA 18492.475 NA NA NA NA NA NA
NA NA NA 18688.495 NA NA NA NA NA NA
NA NA NA 18884.515 NA NA NA NA NA NA
NA NA NA 19080.535 NA NA NA NA NA NA
NA NA NA 19276.555 NA NA NA NA NA NA
NA NA NA 19472.575 NA NA NA NA NA NA
NA NA NA 19668.595 NA NA NA NA NA NA
NA NA NA 19864.615 NA NA NA NA NA NA
NA NA NA 20060.635 NA NA NA NA NA NA
NA NA NA 20256.655 NA NA NA NA NA NA
NA NA NA 20452.675 NA NA NA NA NA NA
NA NA NA 20648.695 NA NA NA NA NA NA
NA NA NA 20844.715 NA NA NA NA NA NA
NA NA NA 21040.735 NA NA NA NA NA NA
NA NA NA 21236.755 NA NA NA NA NA NA
NA NA NA 21432.775 NA NA NA NA NA NA
NA NA NA 21628.795 NA NA NA NA NA NA
NA NA NA 21824.815 NA NA NA NA NA NA
NA NA NA 22017.466666666667 22152.2 NA NA NA NA NA
NA NA NA 22208.491978609625 22298.76923076923 NA NA NA NA NA
NA NA NA 22397.078212290504 22486.238095238095 NA NA NA NA NA
NA NA NA 22586.573033707864 22714.045454545456 NA NA NA NA NA
NA NA NA 22781.522222222222 22893.05 NA NA NA NA NA
NA NA NA 22975.217877094972 23066.04761904762 NA NA NA NA NA
NA NA NA 23168.335195530726 23275.571428571428 NA NA NA NA NA
NA NA NA 23360.46327683616 23457.956521739132 NA NA NA NA NA
NA NA NA 23551.034682080925 23661.37037037037 NA NA NA NA NA
NA NA NA NA 23841.315 NA NA NA NA NA
NA NA NA NA 24037.335 NA NA NA NA NA
NA NA NA NA 24225.81868131868 24309.555555555555 NA NA NA NA
NA NA NA NA 24410.95901639344 24451.846153846152 NA NA NA NA
NA NA NA NA 24582.94782608696 24667.741176470587 NA NA NA NA
NA NA NA NA 24783.615384615383 24853.12048192771 NA NA NA NA
NA NA NA NA 24963.872727272726 25054.244444444445 NA NA NA NA
NA NA NA NA 25144.0 25246.174757281555 NA NA NA NA
NA NA NA NA 25341.19 25436.21 NA NA NA NA
NA NA NA NA 25536.889908256882 25633.351648351647 NA NA NA NA
NA NA NA NA 25721.90740740741 25843.92391304348 NA NA NA NA
NA NA NA NA 25917.27927927928 26036.011235955055 NA NA NA NA
NA NA NA NA 26109.194444444445 26224.41304347826 NA NA NA NA
NA NA NA NA 26313.991452991453 26417.21686746988 NA NA NA NA
NA NA NA NA 26516.336 26603.2 NA NA NA NA
NA NA NA NA 26682.663265306124 26801.950980392157 NA NA NA NA
NA NA NA NA 26876.980392156864 26996.571428571428 NA NA NA NA
NA NA NA NA 27085.610169491527 27188.170731707316 NA NA NA NA
NA NA NA NA 27284.619047619046 27386.891891891893 NA NA NA NA
NA NA NA NA 27474.38211382114 27578.68831168831 NA NA NA NA
NA NA NA NA 27665.904761904763 27782.432432432433 NA NA NA NA
NA NA NA NA 27849.577586206895 27972.25 NA NA NA NA
NA NA NA NA 28054.85714285714 28158.432432432433 NA NA NA NA
NA NA NA NA 28235.5 28363.414634146342 NA NA NA NA
NA NA NA NA 28437.406504065042 28548.103896103898 NA NA NA NA
NA NA NA NA 28637.72440944882 28731.91780821918 NA NA NA NA
NA NA NA NA 28828.558139534885 28935.859154929578 NA NA NA NA
NA NA NA NA 29032.094202898552 29118.016129032258 NA NA NA NA
NA NA NA NA 29211.04958677686 29318.113924050635 NA NA NA NA
NA NA NA NA 29401.696721311477 29513.80769230769 NA NA NA NA
NA NA NA NA 29594.213114754097 29705.20512820513 NA NA NA NA
NA NA NA NA 29778.689075630253 29910.814814814814 NA NA NA NA
NA NA NA NA 29964.477876106193 30092.0 30158.615384615383 NA NA NA
NA NA NA NA 30138.679611650485 30285.41975308642 30364.70588235294 NA NA NA
NA NA NA NA 30328.96 30474.071428571428 30536.0625 NA NA NA
NA NA NA NA 30532.48598130841 30658.037974683546 30704.69230769231 NA NA NA
NA NA NA NA 30651.133333333335 30855.990291262136 30905.347826086956 NA NA NA
NA NA NA NA 30829.109589041094 31047.16346153846 31096.608695652172 NA NA NA
NA NA NA NA 31041.113924050635 31230.302083333332 31277.24 NA NA NA
NA NA NA NA 31269.68085106383 31432.022471910113 31450.176470588234 NA NA NA
NA NA NA NA 31459.54081632653 31623.190476190477 31650.333333333332 NA NA NA
NA NA NA NA 31658.41584158416 31812.555555555555 31848.941176470587 NA NA NA
NA NA NA NA 31843.48 32003.74074074074 32027.0 NA NA NA
NA NA NA NA 32046.295238095237 32188.293333333335 32190.85 NA NA NA
NA NA NA NA NA 32379.640522875816 32476.021276595744 NA NA NA
NA NA NA NA NA 32573.69934640523 32661.659574468085 NA NA NA
NA NA NA NA NA 32774.48148148148 32837.47368421053 NA NA NA
NA NA NA NA NA 32967.345679012345 33033.22857142857 33135.333333333336 NA NA
NA NA NA NA NA 33159.90062111801 33187.25925925926 33290.083333333336 NA NA
NA NA NA NA NA 33343.92413793103 33358.692307692305 33458.31034482759 NA NA
NA NA NA NA NA 33530.88275862069 33546.51724137931 33662.76 NA NA
NA NA NA NA NA 33724.22602739726 33741.51515151515 33830.77272727273 NA NA
NA NA NA NA NA 33919.613333333335 33950.91176470588 34012.125 NA NA
NA NA NA NA NA 34108.82119205298 34138.375 34190.76470588235 NA NA
NA NA NA NA NA 34300.09210526316 34320.5 34397.6875 NA NA
NA NA NA NA NA NA 34532.99236641221 34637.536231884056 NA NA
NA NA NA NA NA NA 34726.0 34827.85507246377 NA NA
NA NA NA NA NA NA 34921.86153846154 35024.07142857143 NA NA
NA NA NA NA NA NA 35119.253731343284 35169.35294117647 35256.40625 NA
NA NA NA NA NA NA 35307.25 35236.25 35428.1 NA
NA NA NA NA NA NA 35490.79661016949 35493.260869565216 35626.5593220339 NA
NA NA NA NA NA NA 35679.80701754386 35653.40909090909 35812.328125 NA
NA NA NA NA NA NA 35863.036697247706 35842.48 36012.51515151515 NA
NA NA NA NA NA NA 36051.192307692305 36000.681818181816 36192.64864864865 NA
NA NA NA NA NA NA 36250.94736842105 36138.11111111111 36384.367647058825 NA
NA NA NA NA NA NA 36429.708333333336 36442.666666666664 36564.7972972973 NA
NA NA NA NA NA NA 36650.245762711864 36585.84 36747.15789473684 NA
NA NA NA NA NA NA 36832.0593220339 36821.666666666664 36937.807692307695 NA
NA NA NA NA NA NA 37022.0569105691 37018.166666666664 37149.234042553195 NA
NA NA NA NA NA NA 37209.52542372881 37205.0 37329.98039215686 NA
NA NA NA NA NA NA 37367.03296703297 37355.74074074074 37486.51351351351 37556.48888888889
NA NA NA NA NA NA 37530.012658227846 37486.95 37561.25 37734.69411764706
NA NA NA NA NA NA 37723.987341772154 37657.19047619047 37772.75 37928.65789473684
NA NA NA NA NA NA 37905.168831168834 37864.913043478264 37993.03571428572 38129.694444444445
NA NA NA NA NA NA 38107.4578313253 38065.22222222222 38189.4375 38325.10344827586
NA NA NA NA NA NA 38284.24096385542 38284.54838709677 38357.333333333336 38515.27118644068
NA NA NA NA NA NA 38463.64102564102 38482.45161290323 38568.75 38703.93103448276
NA NA NA NA NA NA 38643.10666666667 38671.545454545456 38757.0 38886.15
NA NA NA NA NA NA 38830.78947368421 38856.12903225807 38903.86956521739 39081.605633802814
