-7.6 -548.4305000000002
-5.9 -272.32849999999996
-3.8 -182.86199999999994
-3.9 -150.93399999999988
-6.4 -103.04350000000001
-4.0 -160.18300000000008
-2.900000000000001 -133.33349999999996
-5.0 -186.44049999999993
-3.7000000000000006 -144.00999999999993
-6.1 -157.22950000000006
-4.8 -82.14500000000004
-6.8 -158.96150000000003
-4.8 -91.09000000000002
-5.4 -108.5279999999999
-3.4000000000000004 -123.56099999999984
-4.800000000000001 -184.69699999999997
-4.9 -172.12099999999995
-2.3000000000000003 -119.89399999999986
-5.0 -161.75671641791033
-5.0 -145.6761194029849
-4.3 -96.33582089552239
-4.2 -110.18950000000001
-5.2 -148.6618090452261
-1.9999999999999982 -117.40904522613066
-5.1 -143.62999999999994
-5.0 -90.58900000000006
-1.9000000000000008 -143.3368159203979
-4.0 -101.48550000000003
-4.9 -97.20398009950247
-2.900000000000001 -119.38350000000011
-4.0 -126.87349999999994
-1.1000000000000005 -109.03599999999997
-1.2000000000000006 -107.09850746268668
-1.100000000000001 -149.51256281407046
-2.1000000000000005 -115.21641791044783
-3.6 -130.3492537313433
-4.2 -121.20150000000008
-4.6 -114.61758793969857
-4.0 -101.16600000000004
-4.0 -115.58140703517596
-4.0 -91.77336683417089
-3.0000000000000004 -83.20550000000003
-4.2 -137.54974874371865
-1.6000000000000005 -114.51959798994977
-5.0 -83.4318181818182
-2.1000000000000005 -99.65950000000002
-6.0 -93.55522388059708
-6.0 -99.152
-4.8 -123.61343283582087
-4.2 -114.21039603960399
-4.3 -78.5855
-4.0 -128.60452261306528
-4.3 -104.4306532663316
-2.5000000000000004 -143.12338308457717
-3.6000000000000005 -149.47249999999994
-4.0 -117.16119402985068
-2.7 -109.51791044776121
-5.0 -106.59999999999998
-3.2 -128.073631840796
-3.3000000000000003 -95.72599999999993
-1.1000000000000005 -101.59296482412053
-2.100000000000001 -116.92199999999997
-4.0 -110.88457711442794
-0.1999999999999993 -131.91859296482411
-5.0 -144.36500000000007
-5.0 -138.59595959595964
-3.1 -143.3165
-3.1 -158.00600000000003
-5.2 -139.8262626262626
-5.0 -94.39899497487436
-4.6 -142.15879396984926
-2.2000000000000006 -120.25728643216084
-5.1 -135.32150000000004
-2.1000000000000005 -113.41199999999992
-3.100000000000001 -119.84619289340112
-3.100000000000001 -106.88527918781725
-3.0000000000000004 -113.98844221105519
-4.0 -133.08557213930348
-4.4 -97.24000000000004
-1.2000000000000006 -135.69000000000003
-5.5 -98.96030150753766
-3.2000000000000006 -98.73849999999999
-5.0 -104.95
-4.2 -133.8772277227723
-2.800000000000001 -126.47000000000001
-5.0 -103.34924623115585
-2.400000000000001 -115.78040201005034
-0.7999999999999998 -160.12786069651764
-2.1000000000000005 -143.56800000000015
-2.100000000000001 -170.25276381909552
-3.8 -151.49597989949748
-1.1000000000000005 -171.62814070351774
-4.8 -148.589
