0 32 0 33 0 28 32 31 29 15 0 0 0 0 0 0
0 16 0 34 0 29 33 29 29 32 0 0 0 0 0 0
0 22 0 31 0 30 32 30 32 25 0 0 0 0 0 0
0 21 0 30 0 31 33 28 31 26 0 0 0 0 0 0
0 27 0 31 0 29 31 27 29 25 0 0 0 0 0 0
0 29 0 32 0 30 32 28 28 21 0 0 0 0 0 0
0 30 0 31 0 28 31 30 27 22 0 0 0 0 0 0
0 27 0 32 0 30 32 27 29 24 0 0 0 0 0 0
0 26 0 31 0 29 31 26 30 25 0 0 0 0 0 0
0 30 0 31 0 28 29 29 31 21 0 0 0 0 0 0
0 28 0 24 0 29 29 31 29 22 8 0 0 0 0 0
0 30 0 9 0 26 27 29 27 17 34 0 0 0 0 0
0 26 0 27 0 27 26 27 25 20 22 0 0 0 0 0
0 30 0 32 0 0 29 28 29 27 26 0 0 0 0 0
0 29 0 36 0 0 30 27 28 29 21 0 0 0 0 0
0 30 0 33 0 0 28 26 27 30 25 0 0 0 0 0
0 28 0 32 0 0 30 27 26 26 29 0 0 0 0 0
0 25 0 30 0 0 27 28 28 28 31 0 0 0 0 0
0 24 0 34 0 0 27 30 31 28 28 0 0 0 0 0
0 27 0 32 0 0 26 29 32 25 29 0 0 0 0 0
0 28 0 31 0 0 25 30 30 27 30 0 0 0 0 0
0 29 0 30 0 0 27 29 29 26 31 0 0 0 0 0
0 28 0 31 0 0 26 30 27 28 30 0 0 0 0 0
0 29 0 32 0 0 23 28 26 29 32 0 0 0 0 0
0 28 0 31 0 0 26 30 24 30 31 0 0 0 0 0
0 27 0 30 0 0 25 29 25 31 30 0 0 0 0 0
0 26 0 31 0 0 27 28 27 30 31 0 0 0 0 0
0 27 0 30 0 0 28 27 26 31 32 0 0 0 0 0
0 28 0 29 0 0 27 28 27 30 31 0 0 0 0 0
0 27 0 29 0 0 28 27 29 29 32 0 0 0 0 0
0 28 0 30 0 0 27 29 25 30 33 0 0 0 0 0
0 29 0 31 0 0 26 30 26 28 32 0 0 0 0 0
0 28 0 30 0 0 28 28 27 29 31 0 0 0 0 0
0 26 0 31 0 0 28 29 25 30 32 0 0 0 0 0
0 28 0 30 0 0 27 30 25 28 31 0 0 0 0 0
0 27 0 29 0 0 26 31 27 27 32 0 0 0 0 0
0 28 0 30 0 0 25 30 28 28 31 0 0 0 0 0
0 31 0 0 0 0 31 35 33 33 35 0 0 0 0 0
0 29 0 0 0 0 33 35 34 34 34 0 0 0 0 0
0 27 0 0 0 0 32 34 33 36 36 0 0 0 0 0
0 30 0 0 0 0 31 36 34 32 35 0 0 0 0 0
0 0 0 0 0 0 48 0 47 52 53 0 0 0 0 0
0 0 0 0 0 0 49 0 48 49 54 0 0 0 0 0
0 0 0 0 0 0 49 0 48 45 57 0 0 0 0 0
0 0 0 0 0 0 50 0 47 46 56 0 0 0 0 0
0 0 0 0 0 0 52 0 40 46 58 3 0 0 0 0
0 0 0 0 0 0 45 0 27 44 49 36 0 0 0 0
0 0 0 0 0 0 41 0 30 38 47 44 0 0 0 0
0 0 0 0 0 0 40 0 26 39 45 51 0 0 0 0
0 0 0 0 0 0 36 0 23 45 44 52 0 0 0 0
0 0 0 0 0 0 32 0 29 47 45 48 0 0 0 0
0 0 0 0 0 0 35 0 31 43 44 47 0 0 0 0
0 0 0 0 0 0 42 0 0 50 54 55 0 0 0 0
0 0 0 0 0 0 41 0 0 52 52 56 0 0 0 0
0 0 0 0 0 0 42 0 0 48 51 59 0 0 0 0
0 0 0 0 0 0 39 0 0 50 52 59 0 0 0 0
0 0 0 0 0 0 42 0 0 48 47 58 5 0 0 0
0 0 0 0 0 0 38 0 0 40 27 47 47 0 0 0
0 0 0 0 0 0 37 0 0 39 32 44 46 0 0 0
0 0 0 0 0 0 33 0 0 41 19 43 61 1 0 0
0 0 0 0 0 0 0 0 0 0 40 52 46 60 2 0
0 0 0 0 0 0 0 0 0 0 40 51 43 51 16 0
0 0 0 0 0 0 0 0 0 0 42 50 42 46 21 0
0 0 0 0 0 0 0 0 0 0 30 46 42 37 46 0
0 0 0 0 0 0 0 0 0 0 22 43 26 53 57 0
0 0 0 0 0 0 0 0 0 0 28 42 31 47 52 0
0 0 0 0 0 0 0 0 0 0 32 43 38 43 45 0
0 0 0 0 0 0 0 0 0 0 34 42 30 41 53 0
0 0 0 0 0 0 0 0 0 0 35 44 38 38 47 0
0 0 0 0 0 0 0 0 0 0 34 42 38 40 47 0
0 0 0 0 0 0 0 0 0 0 36 41 39 42 44 0
0 0 0 0 0 0 0 0 0 0 39 36 33 43 50 0
0 0 0 0 0 0 0 0 0 0 40 38 29 40 54 0
0 0 0 0 0 0 0 0 0 0 38 37 39 39 47 0
0 0 0 0 0 0 0 0 0 0 33 38 44 34 51 0
0 0 0 0 0 0 0 0 0 0 36 39 55 37 33 0
0 0 0 0 0 0 0 0 0 0 40 33 50 40 36 0
0 0 0 0 0 0 0 0 0 0 40 33 44 43 40 0
0 0 0 0 0 0 0 0 0 0 39 35 42 44 40 0
0 0 0 0 0 0 0 0 0 0 38 34 38 45 44 0
0 0 0 0 0 0 0 0 0 0 40 33 58 44 24 0
0 0 0 0 0 0 0 0 0 0 38 34 49 44 35 0
0 0 0 0 0 0 0 0 0 0 37 35 47 44 38 0
0 0 0 0 0 0 0 0 0 0 36 37 47 43 38 0
0 0 0 0 0 0 0 0 0 0 37 36 46 41 40 0
0 0 0 0 0 0 0 0 0 0 38 37 47 42 36 0
0 0 0 0 0 0 0 0 0 0 34 38 49 43 37 0
0 0 0 0 0 0 0 0 0 0 36 36 46 42 40 0
0 0 0 0 0 0 0 0 0 0 34 39 45 43 39 0
0 0 0 0 0 0 0 0 0 0 32 41 44 45 38 0
0 0 0 0 0 0 0 0 0 0 35 40 45 42 39 0
0 0 0 0 0 0 0 0 0 0 37 31 51 41 40 0
0 0 0 0 0 0 0 0 0 0 38 38 44 40 39 0
0 0 0 0 0 0 0 0 0 0 37 35 47 42 39 0
0 0 0 0 0 0 0 0 0 0 39 37 38 44 40 2
0 0 0 0 0 0 0 0 0 0 37 38 35 41 37 12
0 0 0 0 0 0 0 0 0 0 35 40 38 40 32 15
0 0 0 0 0 0 0 0 0 0 36 37 40 38 30 20
0 0 0 0 0 0 0 0 0 0 34 37 36 34 32 27
