-12.5 -538.8150000000002
-12.6 -243.32499999999985
-9.9 -198.35899999999995
-11.7 -93.12450000000004
-10.9 -96.77149999999995
-10.8 -138.886
-10.5 -78.68750000000004
-10.5 -140.754
-12.4 -185.8735000000001
-11.5 -143.52499999999995
-11.5 -124.67100000000002
-5.899999999999999 -130.07299999999998
-12.0 -185.0885000000002
-11.4 -170.51550000000006
-11.6 -201.07100000000014
-11.899999999999999 -181.14850000000015
-13.4 -159.17000000000004
-11.899999999999999 -162.0264999999999
-12.0 -203.55200000000005
-10.9 -88.12999999999991
-8.7 -134.09449999999993
-8.399999999999999 -117.77249999999997
-9.9 -173.25900000000001
-9.7 -142.58749999999998
-9.9 -226.35000000000008
-12.5 -139.39799999999997
-9.6 -149.69299999999998
-9.7 -144.95850000000002
-12.6 -249.69750000000025
-11.1 -136.8255
-10.4 -241.9710000000002
-10.7 -176.53250000000014
-10.899999999999999 -117.08699999999988
-11.5 -147.15799999999993
-12.299999999999999 -158.3160000000001
-11.7 -95.33550000000002
-10.899999999999999 -184.41899999999984
-8.4 -200.92100000000005
-11.2 -148.81949999999995
-11.6 -140.97989949748754
-11.7 -200.14749999999995
-10.3 -158.99499999999978
-12.6 -293.8238805970152
-10.2 -100.473
-9.5 -174.74999999999997
-11.7 -86.18150000000007
-9.2 -119.8338308457712
-12.6 -64.63550000000004
-8.6 -112.33549999999995
-10.7 -271.07950000000005
-8.9 -99.67250000000004
-10.9 -264.21099999999996
-8.9 -212.31990049751238
-13.6 -182.32000000000008
-10.9 -89.65950000000004
-8.599999999999998 -107.7275
-12.899999999999999 -243.26130653266318
-12.5 -151.64673366834165
-13.299999999999999 -124.12412060301497
-11.9 -112.71859296482401
-12.6 -108.98693467336687
-5.799999999999999 -241.3557788944726
-9.9 -191.45276381909554
-10.899999999999999 -158.5065326633166
-8.7 -239.39849246231202
-10.899999999999999 -143.12914572864315
-8.9 -156.51399999999992
-9.9 -131.02799999999985
-7.899999999999999 -162.8412935323382
-9.6 -206.07050000000024
-9.4 -121.07349999999998
-7.9 -219.1915000000003
-9.9 -137.14050000000006
-8.5 -151.77150000000017
-9.5 -72.4915
-8.600000000000001 -188.05527638190978
-10.2 -118.6495
-8.9 -153.93400000000003
-11.899999999999999 -143.19447236180903
-10.7 -93.07839195979896
-10.2 -152.68499999999995
-12.5 -109.886567164179
-9.8 -250.20746268656734
-10.5 -149.92388059701514
-12.9 -148.05350000000013
-10.7 -103.79800995024866
-12.8 -242.8560000000002
-8.9 -122.41940298507464
-8.9 -216.66250000000014
-11.7 -63.95929648241205
-11.2 -170.65577889447246
-9.8 -161.15979899497472
-12.4 -103.18643216080378
-7.5 -131.091
-9.9 -76.19000000000007
-12.6 -138.58109452736306
-10.2 -81.85150000000003
-12.899999999999999 -145.21949999999984
-10.4 -103.63432835820893
-8.7 -129.25800000000004
-8.9 -121.86699999999998
-10.9 -101.70995024875617
-8.700000000000001 -131.57313432835824
-7.899999999999999 -106.67711442786079
-9.9 -170.9144278606967
-9.899999999999999 -125.41890547263684
-9.6 -179.1084577114431
-10.7 -238.36900000000045
-11.7 -229.20800000000042
-10.9 -158.14950000000016
-10.4 -225.00700000000018
-12.899999999999999 -86.46080402010053
-12.7 -496.07600000000014
-10.8 -281.7649999999999
-10.899999999999999 -164.78049999999996
-12.0 -110.84400000000005
-10.2 -121.83500000000004
-11.8 -153.76250000000005
-11.1 -190.3220000000001
-8.9 -149.13700000000006
-7.9 -214.30300000000014
-10.899999999999999 -133.80449999999996
-9.4 -180.17300000000006
-10.8 -180.96300000000008
-9.8 -131.4655000000001
-10.9 -97.50749999999998
-11.2 -191.69350000000003
-10.7 -158.46350000000018
-12.6 -209.89199999999994
-10.9 -153.77950000000007
-11.0 -165.42900000000017
-9.8 -217.93200000000016
-9.6 -202.0259999999998
-11.8 -211.23449999999997
-11.899999999999999 -108.93299999999999
-10.8 -261.33499999999987
-11.7 -220.66049999999998
-10.6 -162.67500000000015
-7.800000000000001 -183.66350000000003
-9.8 -175.8495000000001
-10.3 -180.7710000000001
-9.9 -172.0044999999999
-11.899999999999999 -138.93849999999983
-9.7 -138.32299999999984
-9.8 -175.8619999999999
-7.9 -156.24500000000006
-6.699999999999999 -166.3699999999998
-10.1 -107.37450000000003
-8.8 -216.7318407960199
-10.7 -240.04726368159214
-10.899999999999999 -188.07699999999988
-10.8 -259.8290000000001
-12.4 -113.44799999999991
-10.5 -201.9960000000001
-11.899999999999999 -128.16180904522616
-7.6 -110.00199999999997
-10.8 -235.8756218905473
-10.899999999999999 -217.31150000000005
-12.7 -136.83500000000006
-13.6 -151.56650000000002
-9.9 -146.83819095477375
-11.7 -229.77386934673385
-10.7 -129.82949999999997
-9.9 -144.1482587064677
-9.8 -248.96750000000023
-12.899999999999999 -204.6385000000001
-9.9 -135.85499999999996
-7.9 -123.1683417085427
-10.9 -134.47336683417063
-11.5 -112.51999999999997
-12.1 -120.43668341708542
-8.700000000000001 -161.04321608040217
-9.7 -107.0425
-13.5 -140.70753768844216
-9.9 -141.966
-11.5 -170.12763819095474
-10.8 -160.69497487437192
-12.6 -140.31200000000004
-10.899999999999999 -169.79400000000024
-9.6 -137.65600000000006
-10.9 -151.0769999999999
-10.700000000000001 -149.0424999999999
-10.9 -136.1437185929649
-12.799999999999999 -199.13800000000006
-11.5 -176.53400000000002
-11.6 -206.9814999999999
-9.6 -179.02499999999998
-8.8 -130.49099999999987
-9.8 -108.59099999999997
-10.7 -73.95600000000002
-9.8 -110.33880597014942
-9.7 -121.62686567164185
-9.9 -144.60398009950265
-8.9 -202.91650000000027
-10.8 -179.61100000000027
-11.3 -103.94499999999996
-10.4 -89.41400000000002
-13.6 -521.2055
-12.5 -223.36949999999987
-10.5 -148.02049999999994
