200 0 0 0 0 0 0
200 0 0 0 0 0 0
200 0 0 0 0 0 0
178 22 0 0 0 0 0
118 82 0 0 0 0 0
99 101 0 0 0 0 0
89 111 0 0 0 0 0
88 112 0 0 0 0 0
96 104 0 0 0 0 0
97 103 0 0 0 0 0
95 105 0 0 0 0 0
102 98 0 0 0 0 0
91 109 0 0 0 0 0
90 110 0 0 0 0 0
94 106 0 0 0 0 0
95 105 0 0 0 0 0
102 98 0 0 0 0 0
87 113 0 0 0 0 0
105 95 0 0 0 0 0
113 87 0 0 0 0 0
113 87 0 0 0 0 0
114 86 0 0 0 0 0
92 108 0 0 0 0 0
79 121 0 0 0 0 0
81 119 0 0 0 0 0
96 104 0 0 0 0 0
107 93 0 0 0 0 0
109 91 0 0 0 0 0
88 112 0 0 0 0 0
103 97 0 0 0 0 0
101 99 0 0 0 0 0
104 96 0 0 0 0 0
104 96 0 0 0 0 0
116 84 0 0 0 0 0
108 92 0 0 0 0 0
104 96 0 0 0 0 0
107 93 0 0 0 0 0
103 97 0 0 0 0 0
117 83 0 0 0 0 0
115 85 0 0 0 0 0
112 88 0 0 0 0 0
106 94 0 0 0 0 0
101 99 0 0 0 0 0
105 95 0 0 0 0 0
107 93 0 0 0 0 0
108 92 0 0 0 0 0
105 95 0 0 0 0 0
102 98 0 0 0 0 0
111 89 0 0 0 0 0
116 84 0 0 0 0 0
107 93 0 0 0 0 0
117 83 0 0 0 0 0
117 83 0 0 0 0 0
113 87 0 0 0 0 0
125 75 0 0 0 0 0
126 74 0 0 0 0 0
120 80 0 0 0 0 0
131 69 0 0 0 0 0
123 77 0 0 0 0 0
124 76 0 0 0 0 0
123 77 0 0 0 0 0
137 63 0 0 0 0 0
138 62 0 0 0 0 0
120 80 0 0 0 0 0
142 41 17 0 0 0 0
110 29 61 0 0 0 0
105 40 55 0 0 0 0
0 0 194 6 0 0 0
0 0 54 146 0 0 0
0 0 61 139 0 0 0
0 0 69 131 0 0 0
0 0 78 122 0 0 0
0 0 85 115 0 0 0
0 0 80 120 0 0 0
0 0 81 119 0 0 0
0 0 82 118 0 0 0
0 0 95 105 0 0 0
0 0 78 122 0 0 0
0 0 77 123 0 0 0
0 0 72 128 0 0 0
0 0 79 121 0 0 0
0 0 83 117 0 0 0
0 0 84 116 0 0 0
0 0 77 123 0 0 0
0 0 71 129 0 0 0
0 0 90 110 0 0 0
0 0 90 110 0 0 0
0 0 98 102 0 0 0
0 0 91 109 0 0 0
0 0 101 99 0 0 0
0 0 75 125 0 0 0
0 0 52 148 0 0 0
0 0 71 129 0 0 0
0 0 77 123 0 0 0
0 0 82 118 0 0 0
0 0 76 124 0 0 0
0 0 36 116 48 0 0
0 0 19 91 90 0 0
0 0 50 83 66 0 0
0 0 50 64 86 0 0
0 0 59 67 74 0 0
0 0 62 72 66 0 0
0 0 63 71 67 0 0
0 0 64 69 67 0 0
0 0 63 75 61 0 0
0 0 42 87 71 0 0
0 0 39 96 65 0 0
0 0 50 92 58 0 0
0 0 59 86 55 0 0
0 0 57 85 58 0 0
0 0 57 73 56 15 0
0 0 52 54 55 39 0
0 0 50 58 52 40 0
0 0 50 51 56 44 0
0 0 48 53 52 47 0
0 0 47 57 53 43 0
0 0 45 70 49 36 0
0 0 46 71 46 38 0
0 0 43 66 47 44 0
0 0 45 64 45 45 0
0 0 46 62 48 45 0
0 0 46 61 43 51 0
0 0 47 58 48 48 0
0 0 49 51 54 46 0
0 0 50 43 64 43 0
0 0 51 40 62 47 0
0 0 47 48 59 47 0
0 0 0 66 68 66 0
0 0 0 73 63 63 0
0 0 0 73 66 60 0
0 0 0 78 63 58 0
0 0 0 76 58 65 0
0 0 0 72 67 60 0
0 0 0 65 71 63 0
0 0 0 79 55 66 0
0 0 0 63 71 65 0
0 0 0 62 74 65 0
0 0 0 0 105 95 0
0 0 0 0 102 98 0
0 0 0 0 101 99 0
0 0 0 0 104 96 0
0 0 0 0 112 88 0
0 0 0 0 108 92 0
0 0 0 0 112 88 0
0 0 0 0 110 90 0
0 0 0 0 100 100 0
0 0 0 0 99 101 0
0 0 0 0 101 99 0
0 0 0 0 104 96 0
0 0 0 0 116 84 0
0 0 0 0 118 82 0
0 0 0 0 116 84 0
0 0 0 0 103 97 0
0 0 0 0 130 70 0
0 0 0 0 133 67 0
0 0 0 0 0 160 40
0 0 0 0 0 96 104
0 0 0 0 0 100 100
0 0 0 0 0 98 102
0 0 0 0 0 100 100
0 0 0 0 0 92 108
0 0 0 0 0 105 95
0 0 0 0 0 90 110
0 0 0 0 0 92 108
0 0 0 0 0 92 108
0 0 0 0 0 104 96
0 0 0 0 0 106 94
0 0 0 0 0 104 96
0 0 0 0 0 81 119
0 0 0 0 0 81 119
0 0 0 0 0 96 104
0 0 0 0 0 92 108
0 0 0 0 0 96 104
0 0 0 0 0 96 104
0 0 0 0 0 106 94
0 0 0 0 0 104 96
0 0 0 0 0 93 107
0 0 0 0 0 97 103
0 0 0 0 0 100 100
0 0 0 0 0 132 68
0 0 0 0 0 119 81
0 0 0 0 0 107 93
0 0 0 0 0 96 104
0 0 0 0 0 113 87
0 0 0 0 0 114 86
0 0 0 0 0 110 90
0 0 0 0 0 111 89
0 0 0 0 0 111 89
0 0 0 0 0 129 71
0 0 0 0 0 117 83
0 0 0 0 0 110 90
0 0 0 0 0 96 104
0 0 0 0 0 91 109
0 0 0 0 0 87 113
0 0 0 0 0 91 109
0 0 0 0 0 83 117
0 0 0 0 0 87 113
0 0 0 0 0 88 112
0 0 0 0 0 85 115
0 0 0 0 0 89 111
