100.5 NA NA NA NA NA NA
297.38 NA NA NA NA NA NA
494.83 NA NA NA NA NA NA
693.575 NA NA NA NA NA NA
891.4 NA NA NA NA NA NA
1089.3 NA NA NA NA NA NA
1287.45 NA NA NA NA NA NA
1485.45 NA NA NA NA NA NA
1681.9 NA NA NA NA NA NA
1880.695 NA NA NA NA NA NA
2079.36 NA NA NA NA NA NA
2277.365 NA NA NA NA NA NA
2475.16 NA NA NA NA NA NA
2674.39 NA NA NA NA NA NA
2871.12 NA NA NA NA NA NA
3069.73 NA NA NA NA NA NA
3267.345 NA NA NA NA NA NA
3465.125 NA NA NA NA NA NA
3662.65 NA NA NA NA NA NA
3861.84 NA NA NA NA NA NA
4059.505 NA NA NA NA NA NA
4257.08 NA NA NA NA NA NA
4455.21 NA NA NA NA NA NA
4653.325 NA NA NA NA NA NA
4851.285 NA NA NA NA NA NA
5050.045 NA NA NA NA NA NA
5247.535 NA NA NA NA NA NA
5444.755 NA NA NA NA NA NA
5641.575 NA NA NA NA NA NA
5841.67 NA NA NA NA NA NA
6038.54 NA NA NA NA NA NA
6231.1049723756905 6278.0526315789475 NA NA NA NA NA
6417.103773584906 6449.425531914893 NA NA NA NA NA
6656.366336633663 6601.181818181818 NA NA NA NA NA
6861.40594059406 6787.363636363636 NA NA NA NA NA
7006.175324675325 7061.304347826087 NA NA NA NA NA
7186.1 7261.6 NA NA NA NA NA
7374.111111111111 7458.239130434783 NA NA NA NA NA
7573.605504587156 7659.179487179487 7590.923076923077 NA NA NA NA
7843.619047619048 7744.411764705882 7804.63829787234 NA NA NA NA
8039.62 8001.21568627451 7931.125 NA NA NA NA
8223.827586206897 8198.350877192983 8118.928571428572 NA NA NA NA
8424.208791208792 8384.557692307691 8315.758620689656 NA NA NA NA
8625.22950819672 8588.87012987013 8515.290322580646 NA NA NA NA
8754.836734693878 8825.416666666666 8762.10606060606 NA NA NA NA
8917.921875 8999.5 8978.514705882353 NA NA NA NA
9127.022727272728 9214.0 9153.918032786885 NA NA NA NA
9320.287128712871 9354.06976744186 9419.125 NA NA NA NA
9514.555555555555 9551.483333333334 9607.7 NA NA NA NA
9703.621621621622 9741.92 9795.43137254902 NA NA NA NA
9879.648648648648 9938.054545454546 9990.802816901409 NA NA NA NA
10130.422535211268 10183.446153846155 10069.171875 NA NA NA NA
10334.816091954022 10369.982142857143 10258.586206896553 NA NA NA NA
10552.197674418605 10520.414285714285 10451.227272727272 NA NA NA NA
10749.32 10710.461538461539 10650.702127659575 NA NA NA NA
10953.926829268292 10901.76119402985 10832.35294117647 NA NA NA NA
11104.048780487805 11139.357894736842 11039.301587301587 NA NA NA NA
11285.197802197803 11353.483870967742 11223.847826086956 NA NA NA NA
11474.35593220339 11548.40579710145 11435.718309859154 NA NA NA NA
11729.947368421053 11644.488888888889 11680.557692307691 NA NA NA NA
11931.9375 11888.82882882883 11808.0 NA NA NA NA
12118.018867924528 12075.431818181818 12001.620689655172 NA NA NA NA
12308.468354430379 12251.970588235294 12189.096153846154 NA NA NA NA
12502.854838709678 12455.913580246914 12385.44642857143 NA NA NA NA
12693.057142857142 12651.873015873016 12575.10606060606 NA NA NA NA
12897.607142857143 12837.4 12779.741379310344 NA NA NA NA
13089.0 13033.18918918919 12966.383333333333 NA NA NA NA
13277.741935483871 13242.91150442478 13157.482142857143 NA NA NA NA
13454.719298245614 13440.065217391304 13348.134615384615 NA NA NA NA
13656.041666666666 13633.315789473685 13543.368421052632 NA NA NA NA
13798.0 13825.75294117647 13792.228070175439 NA NA NA NA
14030.277777777777 14048.925925925925 13939.36923076923 NA NA NA NA
14202.34090909091 14255.288461538461 14131.7 NA NA NA NA
14389.72602739726 14447.540983606557 14329.712121212122 NA NA NA NA
14574.447368421053 14645.279411764706 14526.267857142857 NA NA NA NA
14765.63492063492 14834.692307692309 14714.086206896553 NA NA NA NA
14923.424657534246 15026.386666666667 14959.865384615385 NA NA NA NA
15133.90625 15218.633802816901 15137.276923076923 NA NA NA NA
15324.045871559632 15420.444444444445 15359.333333333334 NA NA NA NA
15548.8 15615.77049180328 15497.411764705883 NA NA NA NA
15690.405405405405 15815.19642857143 15743.442857142858 NA NA NA NA
15909.28125 16008.894736842105 15944.283582089553 NA NA NA NA
16193.5 16151.37037037037 16080.527027027027 NA NA NA NA
16264.666666666666 16390.442857142858 16322.5 NA NA NA NA
16523.563636363637 16584.159420289856 16469.71052631579 NA NA NA NA
16649.196078431374 16774.506493506495 16709.794520547945 NA NA NA NA
16848.589285714286 16912.794520547945 16962.014084507042 NA NA NA NA
17037.47272727273 17100.708333333332 17168.108108108107 NA NA NA NA
17234.53125 17300.96923076923 17360.309859154928 NA NA NA NA
17432.54098360656 17504.03076923077 17532.178082191782 NA NA NA NA
17624.265625 17691.4 17747.784615384615 NA NA NA NA
17820.33823529412 17876.590163934427 17942.542857142857 NA NA NA NA
18014.476923076923 18073.60606060606 18130.367647058825 NA NA NA NA
18206.844827586207 18270.166666666668 18310.19512195122 NA NA NA NA
18518.075757575756 18403.11111111111 18458.225352112677 NA NA NA NA
18720.910447761195 18656.898305084746 18600.0 NA NA NA NA
18915.396551724138 18854.875 18816.327272727274 NA NA NA NA
19110.5 18978.232558139534 19037.811881188118 NA NA NA NA
19174.081632653062 19231.727272727272 19276.525773195877 NA NA NA NA
19377.81818181818 19423.51785714286 19455.945945945947 NA NA NA NA
19631.3125 19575.154929577464 19666.75257731959 NA NA NA NA
19751.176470588234 19807.25352112676 19859.90625 NA NA NA NA
19975.173076923078 20007.21212121212 20050.602409638555 NA NA NA NA
20223.646153846155 20155.283582089553 20258.36231884058 NA NA NA NA
20432.571428571428 20347.129032258064 20436.4375 NA NA NA NA
20614.775 20546.833333333332 20665.551020408162 NA NA NA NA
20800.78125 20729.91176470588 20835.188118811882 NA NA NA NA
20980.634146341465 20940.352112676057 21040.19318181818 NA NA NA NA
21202.511904761905 21133.61111111111 21241.06818181818 NA NA NA NA
21385.583333333332 21318.296875 21416.375 NA NA NA NA
21579.01785714286 21522.875 21610.0375 NA NA NA NA
21726.278481012658 21777.6 21814.507692307692 NA NA NA NA
NA NA NA 21970.5 NA NA NA
NA NA NA 22167.135 NA NA NA
NA NA NA 22365.395 NA NA NA
NA NA NA 22563.135 NA NA NA
NA NA NA 22761.395 NA NA NA
NA NA NA 22958.74 NA NA NA
NA NA NA 23157.13 NA NA NA
NA NA NA 23355.05 NA NA NA
NA NA NA 23553.87 NA NA NA
NA NA NA 23751.985 NA NA NA
NA NA NA 23949.44 NA NA NA
NA NA NA 24146.835 NA NA NA
NA NA NA 24345.455 NA NA NA
NA NA NA 24542.78 NA NA NA
NA NA NA 24741.38 NA NA NA
NA NA NA 24938.595 NA NA NA
NA NA NA 25136.735 NA NA NA
NA NA NA 25335.035 NA NA NA
NA NA NA 25532.765 NA NA NA
NA NA NA 25732.325 NA NA NA
NA NA NA 25929.675 NA NA NA
NA NA NA 26126.885 NA NA NA
NA NA NA 26325.435 NA NA NA
NA NA NA 26523.31 NA NA NA
NA NA NA 26721.9 NA NA NA
NA NA NA 26919.77 NA NA NA
NA NA NA 27117.115 NA NA NA
NA NA NA 27312.02617801047 27385.555555555555 NA NA
NA NA NA 27531.79674796748 27474.7012987013 NA NA
NA NA NA 27747.397727272728 27673.214285714286 NA NA
NA NA NA 27942.46153846154 27859.40625 NA NA
NA NA NA 28134.895652173913 28046.682352941178 NA NA
NA NA NA 28325.352941176472 28249.88888888889 NA NA
NA NA NA 28511.027972027972 28438.385964912282 NA NA
NA NA NA 28712.18320610687 28631.140625 28720.0 NA
NA NA NA 28921.483870967742 28820.603448275862 28871.51020408163 NA
NA NA NA 29113.65882352941 29021.328125 29065.884615384617 NA
NA NA NA 29316.875 29260.508771929824 29216.234375 NA
NA NA NA 29484.76923076923 29400.954545454544 29474.20512820513 NA
NA NA NA 29698.153846153848 29622.6935483871 29651.64383561644 NA
NA NA NA 29907.033898305086 29854.25 29803.657534246577 NA
